('Total Revenue', '254,190,000', '245,122,000', '211,915,000', '198,270,000', '168,088,000')
         398126 function calls (394604 primitive calls) in 1.344 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       44    0.000    0.000    0.000    0.000 /usr/lib/python3.12/typing.py:345(_remove_dups_flatten)
      505    0.000    0.000    0.000    0.000 /usr/lib/python3.12/re/_parser.py:240(__next)
       21    0.000    0.000    0.000    0.000 /home/rvmzs/Рабочий стол/21_school/DS_Bootcamp/DS_Bootcamp.Day03-1/src/ex04/env04/lib/python3.12/site-packages/h11/_receivebuffer.py:104(maybe_extract_lines)
        1    0.000    0.000    0.020    0.020 /home/rvmzs/Рабочий стол/21_school/DS_Bootcamp/DS_Bootcamp.Day03-1/src/ex04/env04/lib/python3.12/site-packages/anyio/__init__.py:1(<module>)
       68    0.000    0.000    0.000    0.000 /usr/lib/python3.12/typing.py:1061(<genexpr>)
    99/92    0.000    0.000    0.002    0.000 <frozen importlib._bootstrap_external>:643(_check_name_wrapper)
      283    0.000    0.000    0.000    0.000 /usr/lib/python3.12/typing.py:2154(cast)
      392    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:134(<genexpr>)
      125    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:79(__init__)
      558    0.000    0.000    0.000    0.000 {built-in method _imp.acquire_lock}
        8    0.000    0.000    0.000    0.000 /usr/lib/python3.12/inspect.py:2366(_signature_from_function)
      136    0.000    0.000    0.000    0.000 {method 'find' of 'bytearray' objects}
      112    0.000    0.000    0.002    0.000 <frozen importlib._bootstrap>:416(__enter__)
      164    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:150(_path_is_mode_type)
        1    0.000    0.000    0.927    0.927 /home/rvmzs/Рабочий стол/21_school/DS_Bootcamp/DS_Bootcamp.Day03-1/src/ex04/env04/lib/python3.12/site-packages/httpcore/_sync/connection.py:69(handle_request)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.12/collections/__init__.py:355(namedtuple)
       74    0.000    0.000    0.000    0.000 /usr/lib/python3.12/typing.py:262(_collect_parameters)
      106    0.000    0.000    0.000    0.000 /usr/lib/python3.12/dataclasses.py:864(_set_new_attribute)
       24    0.000    0.000    0.000    0.000 <frozen abc>:146(update_abstractmethods)
      111    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:232(__init__)
       65    0.000    0.000    0.000    0.000 {method 'groupdict' of 're.Match' objects}
       36    0.000    0.000    0.001    0.000 /usr/lib/python3.12/typing.py:1449(__getitem__)
        8    0.000    0.000    0.000    0.000 /home/rvmzs/Рабочий стол/21_school/DS_Bootcamp/DS_Bootcamp.Day03-1/src/ex04/env04/lib/python3.12/site-packages/httpx/_models.py:144(__init__)
        1    0.000    0.000    0.000    0.000 /home/rvmzs/Рабочий стол/21_school/DS_Bootcamp/DS_Bootcamp.Day03-1/src/ex04/env04/lib/python3.12/site-packages/h11/_events.py:82(__init__)
      497    0.000    0.000    0.000    0.000 {method 'items' of 'dict' objects}
       15    0.000    0.000    0.000    0.000 /usr/lib/python3.12/re/_compiler.py:511(_compile_info)
       30    0.000    0.000    0.000    0.000 /usr/lib/python3.12/enum.py:1562(__and__)
      558    0.000    0.000    0.000    0.000 {built-in method _imp.release_lock}
        1    0.000    0.000    0.000    0.000 {method 'write' of '_ssl._SSLSocket' objects}
        6    0.000    0.000    0.000    0.000 /usr/lib/python3.12/enum.py:528(__new__)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/stringprep.py:1(<module>)
      147    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:159(_path_isfile)
      234    0.000    0.000    0.000    0.000 /usr/lib/python3.12/typing.py:166(_type_convert)
      322    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:1226(__exit__)
       99    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:48(_new_module)
      125    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:82(remove)
      204    0.000    0.000    0.000    0.000 {method 'rfind' of 'str' objects}
       51    0.000    0.000    0.000    0.000 /usr/lib/python3.12/email/message.py:421(__setitem__)
        9    0.000    0.000    0.000    0.000 /usr/lib/python3.12/enum.py:254(__set_name__)
      106    0.000    0.000    0.004    0.000 <frozen importlib._bootstrap_external>:1520(find_spec)
       15    0.000    0.000    0.003    0.000 /usr/lib/python3.12/re/_compiler.py:740(compile)
  333/189    0.000    0.000    0.000    0.000 {built-in method builtins.hash}
        8    0.000    0.000    0.000    0.000 /home/rvmzs/Рабочий стол/21_school/DS_Bootcamp/DS_Bootcamp.Day03-1/src/ex04/env04/lib/python3.12/site-packages/httpcore/_trace.py:12(__init__)
        1    0.000    0.000    0.063    0.063 /home/rvmzs/Рабочий стол/21_school/DS_Bootcamp/DS_Bootcamp.Day03-1/src/ex04/env04/lib/python3.12/site-packages/httpcore/_backends/sync.py:188(connect_tcp)
      173    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:1469(_path_importer_cache)
      112    0.000    0.000    0.000    0.000 /usr/lib/python3.12/dataclasses.py:857(_set_qualname)
        1    0.000    0.000    0.010    0.010 /home/rvmzs/Рабочий стол/21_school/DS_Bootcamp/DS_Bootcamp.Day03-1/src/ex04/env04/lib/python3.12/site-packages/anyio/abc/__init__.py:1(<module>)
        9    0.000    0.000    0.000    0.000 /home/rvmzs/Рабочий стол/21_school/DS_Bootcamp/DS_Bootcamp.Day03-1/src/ex04/env04/lib/python3.12/site-packages/h11/_connection.py:308(_get_io_object)
      322    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:1222(__enter__)
       24    0.000    0.000    0.002    0.000 /usr/lib/python3.12/dataclasses.py:627(_repr_fn)
      114    0.000    0.000    0.000    0.000 /home/rvmzs/Рабочий стол/21_school/DS_Bootcamp/DS_Bootcamp.Day03-1/src/ex04/env04/lib/python3.12/site-packages/httpcore/_models.py:19(enforce_bytes)
        3    0.000    0.000    0.000    0.000 /home/rvmzs/Рабочий стол/21_school/DS_Bootcamp/DS_Bootcamp.Day03-1/src/ex04/env04/lib/python3.12/site-packages/httpcore/_models.py:53(enforce_headers)
      197    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap>:632(cached)
       19    0.000    0.000    0.001    0.000 /home/rvmzs/Рабочий стол/21_school/DS_Bootcamp/DS_Bootcamp.Day03-1/src/ex04/env04/lib/python3.12/site-packages/h11/_readers.py:94(maybe_read_from_SEND_RESPONSE_server)
        1    0.000    0.000    0.063    0.063 /usr/lib/python3.12/socket.py:810(create_connection)
      250    0.000    0.000    0.000    0.000 {method '__exit__' of '_thread.RLock' objects}
       59    0.000    0.000    0.001    0.000 <frozen abc>:105(__new__)
        7    0.000    0.000    0.000    0.000 /home/rvmzs/Рабочий стол/21_school/DS_Bootcamp/DS_Bootcamp.Day03-1/src/ex04/env04/lib/python3.12/site-packages/h11/_headers.py:205(get_comma_header)
       51    0.000    0.000    0.000    0.000 /usr/lib/python3.12/html/parser.py:123(set_cdata_mode)
      294    0.000    0.000    0.000    0.000 {built-in method from_bytes}
        3    0.000    0.000    0.000    0.000 /home/rvmzs/Рабочий стол/21_school/DS_Bootcamp/DS_Bootcamp.Day03-1/src/ex04/env04/lib/python3.12/site-packages/h11/_connection.py:518(send_with_data_passthrough)
      109    0.000    0.000    0.000    0.000 {built-in method _imp.is_builtin}
        2    0.000    0.000    0.000    0.000 /home/rvmzs/Рабочий стол/21_school/DS_Bootcamp/DS_Bootcamp.Day03-1/src/ex04/env04/lib/python3.12/site-packages/httpx/_models.py:231(multi_items)
       98    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1202(path_stats)
       18    0.000    0.000    0.000    0.000 /usr/lib/python3.12/enum.py:390(__setitem__)
      107    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:1128(find_spec)
       24    0.000    0.000    0.000    0.000 /usr/lib/python3.12/dataclasses.py:250(_recursive_repr)
       46    0.000    0.000    0.001    0.000 /usr/lib/python3.12/typing.py:1458(copy_with)
       24    0.000    0.000    0.000    0.000 /usr/lib/python3.12/dataclasses.py:428(_fields_in_init_order)
       62    0.000    0.000    0.000    0.000 /usr/lib/python3.12/enum.py:726(__call__)
      128    0.000    0.000    0.000    0.000 /home/rvmzs/Рабочий стол/21_school/DS_Bootcamp/DS_Bootcamp.Day03-1/src/ex04/env04/lib/python3.12/site-packages/httpx/_models.py:166(encoding)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/ssl.py:1309(_real_close)
        1    0.000    0.000    0.000    0.000 {built-in method _imp.create_dynamic}
       75    0.000    0.000    0.000    0.000 {built-in method fromkeys}
       61    0.000    0.000    0.000    0.000 /usr/lib/python3.12/enum.py:850(__setattr__)
      150    0.000    0.000    0.000    0.000 /usr/lib/python3.12/typing.py:723(<genexpr>)
       15    0.000    0.000    0.002    0.000 /usr/lib/python3.12/re/_parser.py:969(parse)
       17    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1456(_path_hooks)
        1    0.000    0.000    0.068    0.068 /home/rvmzs/Рабочий стол/21_school/DS_Bootcamp/DS_Bootcamp.Day03-1/src/ex04/env04/lib/python3.12/site-packages/httpcore/_backends/sync.py:144(start_tls)
      288    0.000    0.000    0.000    0.000 /usr/lib/python3.12/re/_parser.py:256(match)
      281    0.000    0.000    0.000    0.000 /usr/lib/python3.12/dataclasses.py:461(<genexpr>)
      112    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:420(__exit__)
      107    0.000    0.000    0.000    0.000 {built-in method _imp.find_frozen}
      146    0.000    0.000    0.000    0.000 {built-in method builtins.min}
        1    0.000    0.000    0.004    0.004 /home/rvmzs/Рабочий стол/21_school/DS_Bootcamp/DS_Bootcamp.Day03-1/src/ex04/env04/lib/python3.12/site-packages/anyio/_core/_sockets.py:1(<module>)
       17    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1567(__init__)
        1    0.000    0.000    0.039    0.039 /home/rvmzs/Рабочий стол/21_school/DS_Bootcamp/DS_Bootcamp.Day03-1/src/ex04/env04/lib/python3.12/site-packages/httpcore/__init__.py:1(<module>)
       13    0.000    0.000    0.002    0.000 /usr/lib/python3.12/dataclasses.py:638(_frozen_get_del_attr)
       80    0.000    0.000    0.000    0.000 {method 'extend' of 'list' objects}
      250    0.000    0.000    0.000    0.000 {built-in method _thread.get_ident}
        1    0.000    0.000    0.000    0.000 /home/rvmzs/Рабочий стол/21_school/DS_Bootcamp/DS_Bootcamp.Day03-1/src/ex04/env04/lib/python3.12/site-packages/h11/_connection.py:155(__init__)
       57    0.000    0.000    0.000    0.000 /usr/lib/python3.12/dataclasses.py:404(field)
        3    0.000    0.000    0.000    0.000 /home/rvmzs/Рабочий стол/21_school/DS_Bootcamp/DS_Bootcamp.Day03-1/src/ex04/env04/lib/python3.12/site-packages/httpcore/_backends/sync.py:130(write)
       90    0.000    0.000    0.000    0.000 /usr/lib/python3.12/enum.py:1544(_get_value)
        1    0.000    0.000    0.000    0.000 /home/rvmzs/Рабочий стол/21_school/DS_Bootcamp/DS_Bootcamp.Day03-1/src/ex04/env04/lib/python3.12/site-packages/httpcore/_sync/http11.py:152(_send_request_body)
        1    0.000    0.000    0.001    0.001 /home/rvmzs/Рабочий стол/21_school/DS_Bootcamp/DS_Bootcamp.Day03-1/src/ex04/env04/lib/python3.12/site-packages/httpcore/_sync/http11.py:140(_send_request_headers)
        1    0.000    0.000    1.344    1.344 /home/rvmzs/Рабочий стол/21_school/DS_Bootcamp/DS_Bootcamp.Day03-1/src/ex04/./financial_enhanced.py:10(fetch_financial_data)
        1    0.000    0.000    0.068    0.068 /usr/lib/python3.12/ssl.py:449(wrap_socket)
       17    0.000    0.000    0.000    0.000 <frozen zipimport>:64(__init__)
      132    0.000    0.000    0.000    0.000 {method 'pop' of 'dict' objects}
    55/52    0.000    0.000    0.000    0.000 /usr/lib/python3.12/typing.py:1573(__hash__)
        9    0.000    0.000    0.000    0.000 /usr/lib/python3.12/logging/__init__.py:1790(isEnabledFor)
       15    0.000    0.000    0.001    0.000 /usr/lib/python3.12/re/_compiler.py:573(_code)
      125    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:173(__exit__)
       55    0.000    0.000    0.001    0.000 /home/rvmzs/Рабочий стол/21_school/DS_Bootcamp/DS_Bootcamp.Day03-1/src/ex04/env04/lib/python3.12/site-packages/bs4/builder/_htmlparser.py:90(handle_startendtag)
       22    0.000    0.000    0.000    0.000 /usr/lib/python3.12/inspect.py:2712(__init__)
       98    0.000    0.000    0.000    0.000 {method 'lower' of 'bytes' objects}
       81    0.000    0.000    0.000    0.000 /usr/lib/python3.12/typing.py:2310(get_origin)
       15    0.000    0.000    0.000    0.000 /usr/lib/python3.12/inspect.py:2998(__init__)
        1    0.000    0.000    0.002    0.002 /home/rvmzs/Рабочий стол/21_school/DS_Bootcamp/DS_Bootcamp.Day03-1/src/ex04/env04/lib/python3.12/site-packages/anyio/streams/memory.py:1(<module>)
        1    0.000    0.000    0.928    0.928 /home/rvmzs/Рабочий стол/21_school/DS_Bootcamp/DS_Bootcamp.Day03-1/src/ex04/env04/lib/python3.12/site-packages/httpx/_transports/default.py:230(handle_request)
    20/14    0.000    0.000    0.000    0.000 /usr/lib/python3.12/re/_compiler.py:436(_get_literal_prefix)
       33    0.000    0.000    0.000    0.000 /usr/lib/python3.12/typing.py:1415(__mro_entries__)
      301    0.000    0.000    0.000    0.000 {built-in method posix.fspath}
      116    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:180(_path_isabs)
        1    0.000    0.000    0.001    0.001 /home/rvmzs/Рабочий стол/21_school/DS_Bootcamp/DS_Bootcamp.Day03-1/src/ex04/env04/lib/python3.12/site-packages/anyio/abc/_streams.py:1(<module>)
      170    0.000    0.000    0.000    0.000 {method 'get' of 'mappingproxy' objects}
      120    0.000    0.000    0.000    0.000 /usr/lib/python3.12/re/_parser.py:293(tell)
        2    0.000    0.000    0.000    0.000 /home/rvmzs/Рабочий стол/21_school/DS_Bootcamp/DS_Bootcamp.Day03-1/src/ex04/env04/lib/python3.12/site-packages/httpx/_models.py:1270(info)
        1    0.000    0.000    0.000    0.000 /home/rvmzs/Рабочий стол/21_school/DS_Bootcamp/DS_Bootcamp.Day03-1/src/ex04/env04/lib/python3.12/site-packages/anyio/abc/_eventloop.py:56(AsyncBackend)
      109    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:982(find_spec)
       17    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1644(_fill_cache)
        1    0.000    0.000    0.794    0.794 /home/rvmzs/Рабочий стол/21_school/DS_Bootcamp/DS_Bootcamp.Day03-1/src/ex04/env04/lib/python3.12/site-packages/httpcore/_sync/http11.py:170(_receive_response_headers)
        1    0.000    0.000    0.929    0.929 /home/rvmzs/Рабочий стол/21_school/DS_Bootcamp/DS_Bootcamp.Day03-1/src/ex04/env04/lib/python3.12/site-packages/httpx/_client.py:1001(_send_single_request)
       49    0.000    0.000    0.000    0.000 /usr/lib/python3.12/functools.py:65(wraps)
      149    0.000    0.000    0.000    0.000 /usr/lib/python3.12/re/_parser.py:164(__len__)
       24    0.000    0.000    0.009    0.000 /usr/lib/python3.12/dataclasses.py:1257(wrap)
        1    0.000    0.000    0.927    0.927 /home/rvmzs/Рабочий стол/21_school/DS_Bootcamp/DS_Bootcamp.Day03-1/src/ex04/env04/lib/python3.12/site-packages/httpcore/_sync/connection_pool.py:199(handle_request)
       31    0.000    0.000    0.000    0.000 /usr/lib/python3.12/re/_compiler.py:216(_compile_charset)
       65    0.000    0.000    0.003    0.000 /usr/lib/python3.12/re/__init__.py:226(compile)
        2    0.000    0.000    0.000    0.000 /home/rvmzs/Рабочий стол/21_school/DS_Bootcamp/DS_Bootcamp.Day03-1/src/ex04/env04/lib/python3.12/site-packages/httpx/_urlparse.py:213(urlparse)
       28    0.000    0.000    0.000    0.000 /usr/lib/python3.12/typing.py:2476(overload)
       98    0.000    0.000    0.000    0.000 {method 'rindex' of 'str' objects}
        1    0.000    0.000    0.003    0.003 /home/rvmzs/Рабочий стол/21_school/DS_Bootcamp/DS_Bootcamp.Day03-1/src/ex04/env04/lib/python3.12/site-packages/h11/_readers.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/ssl.py:504(set_alpn_protocols)
       42    0.000    0.000    0.000    0.000 /usr/lib/python3.12/collections/__init__.py:609(__missing__)
      116    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:185(_path_abspath)
      128    0.000    0.000    0.000    0.000 {method 'remove' of 'list' objects}
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/urllib/parse.py:452(urlsplit)
    41/40    0.000    0.000    0.000    0.000 {method 'encode' of 'str' objects}
        8    0.000    0.000    0.000    0.000 /home/rvmzs/Рабочий стол/21_school/DS_Bootcamp/DS_Bootcamp.Day03-1/src/ex04/env04/lib/python3.12/site-packages/httpx/_models.py:284(__getitem__)
        1    0.000    0.000    0.004    0.004 /home/rvmzs/Рабочий стол/21_school/DS_Bootcamp/DS_Bootcamp.Day03-1/src/ex04/env04/lib/python3.12/site-packages/anyio/_core/_synchronization.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/rvmzs/Рабочий стол/21_school/DS_Bootcamp/DS_Bootcamp.Day03-1/src/ex04/env04/lib/python3.12/site-packages/httpcore/_sync/http11.py:47(__init__)
        1    0.000    0.000    0.005    0.005 /home/rvmzs/Рабочий стол/21_school/DS_Bootcamp/DS_Bootcamp.Day03-1/src/ex04/env04/lib/python3.12/site-packages/h11/_events.py:1(<module>)
        7    0.000    0.000    0.000    0.000 /usr/lib/python3.12/inspect.py:3262(__str__)
    57/44    0.000    0.000    0.002    0.000 /usr/lib/python3.12/typing.py:508(__getitem__)
       35    0.000    0.000    0.000    0.000 /usr/lib/python3.12/dataclasses.py:437(_tuple_str)
